complexity,loss,score,equation,sympy_format,lambda_format
1,56.42715,0.0,var1,var1,PySRFunction(X=>var1)
3,26.046274,0.38653785015772263,var2 + 52.37645,var2 + 52.37645,PySRFunction(X=>var2 + 52.37645)
4,25.402367,0.025032366680629376,var6 + sqrt(2440.7258),var6 + 49.4037022904154,PySRFunction(X=>var6 + 49.4037022904154)
5,20.468601,0.21595030523932846,var2 + (13.01596 * var2),var2 + 13.01596*var2,PySRFunction(X=>var2 + 13.01596*var2)
6,19.55767,0.045524516562871466,var6 / log(0.59377366 - -0.5226395),9.08091921294343*var6,PySRFunction(X=>9.08091921294343*var6)
7,2.2963305,2.142055122765725,((3.01185 * var6) * var2) + var13,var13 + 3.01185*var2*var6,PySRFunction(X=>var13 + 3.01185*var2*var6)
9,1.7016902,0.1498452108296926,(((3.01185 * var6) * var2) + var13) + var13,var13 + var13 + 3.01185*var2*var6,PySRFunction(X=>var13 + var13 + 3.01185*var2*var6)
11,0.41948488,0.7001748945321986,((var13 / var10) - ((var2 * var6) * -3.0120883)) - 0.20831348,-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10,PySRFunction(X=>-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10)
17,0.41872913,0.000300539876360686,((var2 * ((var6 + var6) + var6)) + (var13 / var10)) + ((-0.33393067 / -1.2331915) / var14),var2*(var6 + var6 + var6) - 0.33393067/((-1.2331915)*var14) + var13/var10,PySRFunction(X=>var2*(var6 + var6 + var6) - 0.33393067/((-1.2331915)*var14) + var13/var10)
20,0.4168386,0.001508382191848695,(((var2 * ((var6 + var6) + var6)) + (var13 / var10)) - log(1.0146586)) + ((-0.33393067 / -1.2331915) / var14),3*var2*var6 - 0.0145522012340247 + 0.270785737657128/var14 + var13/var10,PySRFunction(X=>3*var2*var6 - 0.0145522012340247 + 0.270785737657128/var14 + var13/var10)
