complexity,loss,score,equation,sympy_format,lambda_format
1,56.42715,0.0,var1,var1,PySRFunction(X=>var1)
3,25.839853,0.3905162178056951,var13 - -54.331905,var13 - 1*(-54.331905),PySRFunction(X=>var13 - 1*(-54.331905))
4,25.402367,0.017075631384684438,var6 + sqrt(2440.7258),var6 + 49.4037022904154,PySRFunction(X=>var6 + 49.4037022904154)
5,15.135262,0.5178151054663482,(9.994673 * var6) / 0.904396,9.994673*var6/0.904396,PySRFunction(X=>9.994673*var6/0.904396)
7,2.113362,0.9843736044174513,(var2 * (3.0650609 * var6)) + var13,var13 + var2*3.0650609*var6,PySRFunction(X=>var13 + var2*3.0650609*var6)
9,1.5119483,0.16744048015337262,var13 + (var13 - (-2.9756896 * (var6 * var2))),var13 + var13 - (-1)*2.9756896*var2*var6,PySRFunction(X=>var13 + var13 - (-1)*2.9756896*var2*var6)
10,0.42879397,1.2601778158754726,(log(20.132828) * (var2 * var6)) + (var13 / var10),3.00235171661992*var2*var6 + var13/var10,PySRFunction(X=>3.00235171661992*var2*var6 + var13/var10)
11,0.41948488,0.021949064808238865,((var13 / var10) - ((var2 * var6) * -3.0120883)) - 0.20831348,-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10,PySRFunction(X=>-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10)
13,0.4194848,9.535505506294377e-08,(((var2 * var6) * 3.0121055) - (-0.014850224 - (var13 / var10))) - 0.22393952,var2*var6*3.0121055 - (-0.014850224 - var13/var10) - 1*0.22393952,PySRFunction(X=>var2*var6*3.0121055 - (-0.014850224 - var13/var10) - 1*0.22393952)
14,0.4185103,0.002325790304215907,(-0.34160325 / sqrt(var2)) + ((var13 / var10) - (var2 / (-0.33203885 / var6))),3.01169576993776*var2*var6 - 0.34160325/sqrt(var2) + var13/var10,PySRFunction(X=>3.01169576993776*var2*var6 - 0.34160325/sqrt(var2) + var13/var10)
15,0.4149128,0.008633123664780227,(log(0.66178423) / sqrt(var5)) + ((var6 * (var2 * 3.0121098)) + (var13 / var10)),3.0121098*var2*var6 - 0.412815712729884/sqrt(var5) + var13/var10,PySRFunction(X=>3.0121098*var2*var6 - 0.412815712729884/sqrt(var5) + var13/var10)
17,0.41007185,0.005867994711497898,((var13 / var10) + ((3.0121133 * var2) * var6)) - (((1.9039687 * 0.36519617) * var10) / var5),-0.36519617*1.9039687*var10/var5 + 3.0121133*var2*var6 + var13/var10,PySRFunction(X=>-0.36519617*1.9039687*var10/var5 + 3.0121133*var2*var6 + var13/var10)
20,0.4017783,0.006810648097869851,((((var13 * sqrt(var9 - -0.6898037)) - (var2 / (-0.3315982 / var6))) + (var13 / var10)) - var13) + -0.23264931,var13*sqrt(var9 + 0.6898037) - var13 + 3.01569791392112*var2*var6 - 0.23264931 + var13/var10,PySRFunction(X=>var13*sqrt(var9 + 0.6898037) - var13 + 3.01569791392112*var2*var6 - 0.23264931 + var13/var10)
