complexity,loss,score,equation,sympy_format,lambda_format
1,56.42715,0.0,var1,var1,PySRFunction(X=>var1)
3,26.046274,0.38653785015772263,var2 + 52.37645,var2 + 52.37645,PySRFunction(X=>var2 + 52.37645)
4,25.402367,0.025032366680629376,var6 + sqrt(2440.7258),var6 + 49.4037022904154,PySRFunction(X=>var6 + 49.4037022904154)
5,20.468601,0.21595030523932846,var2 + (13.01596 * var2),var2 + 13.01596*var2,PySRFunction(X=>var2 + 13.01596*var2)
6,19.55767,0.045524516562871466,var6 / log(0.59377366 - -0.5226395),9.08091921294343*var6,PySRFunction(X=>9.08091921294343*var6)
7,2.113362,2.2250874924990507,(var2 * (3.0650609 * var6)) + var13,var13 + var2*3.0650609*var6,PySRFunction(X=>var13 + var2*3.0650609*var6)
9,1.5513502,0.1545771979185266,(var13 - (-2.9539006 * (var2 * var6))) + var13,var13 + var13 - (-1)*2.9539006*var2*var6,PySRFunction(X=>var13 + var13 - (-1)*2.9539006*var2*var6)
11,0.41948488,0.6539267225767018,((var13 / var10) - ((var2 * var6) * -3.0120883)) - 0.20831348,-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10,PySRFunction(X=>-(-3.0120883)*var2*var6 - 1*0.20831348 + var13/var10)
16,0.4186695,0.0003891312992834442,(sqrt(var9) / var6) + (((var2 / 0.33195737) * var6) + ((var13 / var10) + -0.32494777)),3.01243500031344*var2*var6 - 0.32494777 + sqrt(var9)/var6 + var13/var10,PySRFunction(X=>3.01243500031344*var2*var6 - 0.32494777 + sqrt(var9)/var6 + var13/var10)
18,0.41539273,0.003928707883926752,((((var13 / var10) + 0.114162095) - (var2 / (-0.33237433 / var6))) + var9) - sqrt(var9 + 0.039901223),3.00865593320639*var2*var6 + var9 - sqrt(var9 + 0.039901223) + 0.114162095 + var13/var10,PySRFunction(X=>3.00865593320639*var2*var6 + var9 - sqrt(var9 + 0.039901223) + 0.114162095 + var13/var10)
19,0.4152332,0.00038411996591894014,log(sqrt(sqrt(sqrt(var4)))) + ((((3.0121067 * var6) * var2) + ((var13 / var10) + -0.7565877)) + 0.4219832),3.0121067*var2*var6 + log(var4**(1/8)) - 0.3346045 + var13/var10,PySRFunction(X=>3.0121067*var2*var6 + log(var4**(1/8)) - 0.3346045 + var13/var10)
20,0.40650418,0.021246078281460423,(var9 / ((var15 / sqrt(0.13462639)) - var14)) + ((var13 / var10) + ((var2 + (var2 + var2)) * var6)),3*var2*var6 + var9/(-var14 + 2.72542916999638*var15) + var13/var10,PySRFunction(X=>3*var2*var6 + var9/(-var14 + 2.72542916999638*var15) + var13/var10)
