complexity,loss,score,equation,sympy_format,lambda_format
1,86.13583,0.0,0.47756523,0.477565230000000,PySRFunction(X=>0.477565230000000)
2,80.77568,0.06424953876693214,Silicon,Silicon,PySRFunction(X=>Silicon)
3,22.623602,1.272682232499771,42.00696 - -41.582306,42.00696 - 1*(-41.582306),PySRFunction(X=>42.00696 - 1*(-41.582306))
4,21.268606,0.06176160887411901,86.384415 - Isoeugenol,86.384415 - Isoeugenol,PySRFunction(X=>86.384415 - Isoeugenol)
6,18.618252,0.06654484942820539,(9.690491 * Silicon) - -27.013721,9.690491*Silicon - 1*(-27.013721),PySRFunction(X=>9.690491*Silicon - 1*(-27.013721))
8,17.927097,0.01891451140012119,(101.74522 + (-5.8577557 * Isoeugenol)) + -1.7811841,-5.8577557*Isoeugenol - 1.7811841 + 101.74522,PySRFunction(X=>-5.8577557*Isoeugenol - 1.7811841 + 101.74522)
9,17.886974,0.002240628650464335,(98.63527 + (-5.355878 * Isoeugenol)) + Syringealdehyde,-5.355878*Isoeugenol + Syringealdehyde + 98.63527,PySRFunction(X=>-5.355878*Isoeugenol + Syringealdehyde + 98.63527)
10,17.729666,0.008833456659211397,(-0.13377108 - (P * (1.3218129 + -17.739376))) + 39.198547,-P*(-17.739376 + 1.3218129) - 0.13377108 + 39.198547,PySRFunction(X=>-P*(-17.739376 + 1.3218129) - 0.13377108 + 39.198547)
11,17.249548,0.027453341545693198,(-0.5222653 - (P * (-17.739376 + Eugenol))) + 38.103024,-P*(Eugenol - 17.739376) - 0.5222653 + 38.103024,PySRFunction(X=>-P*(Eugenol - 17.739376) - 0.5222653 + 38.103024)
13,17.04395,0.005995319092909667,(((3.3507051 + 3.3507051) + P) * (9.594208 - Eugenol)) + 0.772715,(9.594208 - Eugenol)*(P + 3.3507051 + 3.3507051) + 0.772715,PySRFunction(X=>(9.594208 - Eugenol)*(P + 3.3507051 + 3.3507051) + 0.772715)
14,16.926188,0.006933293691069191,(((3.3507051 + 3.3507051) + P) * (9.594208 - Eugenol)) + P,P + (9.594208 - Eugenol)*(P + 3.3507051 + 3.3507051),PySRFunction(X=>P + (9.594208 - Eugenol)*(P + 3.3507051 + 3.3507051))
16,16.6025,0.009654360962947974,(4.393295 * ((((P - 4.6523333) * Na) - Isoeugenol) + 31.854828)) - 0.8920586,4.393295*(-Isoeugenol + Na*(P - 1*4.6523333) + 31.854828) - 1*0.8920586,PySRFunction(X=>4.393295*(-Isoeugenol + Na*(P - 1*4.6523333) + 31.854828) - 1*0.8920586)
18,16.560774,0.0012581997187111993,(3.7804813 * ((((P - 4.583339) * Na) - (Isoeugenol * 1.1643437)) + 35.263485)) - 1.5403761,3.7804813*(-1.1643437*Isoeugenol + Na*(P - 1*4.583339) + 35.263485) - 1*1.5403761,PySRFunction(X=>3.7804813*(-1.1643437*Isoeugenol + Na*(P - 1*4.583339) + 35.263485) - 1*1.5403761)
