complexity,loss,score,equation,sympy_format,lambda_format
1,85.73513,0.0,0.8929147,0.892914700000000,PySRFunction(X=>0.892914700000000)
3,22.623602,0.6661344811541177,41.45957 - -42.12972,41.45957 - 1*(-42.12972),PySRFunction(X=>41.45957 - 1*(-42.12972))
4,22.263155,0.016060627765468707,78.59615 - Eugenol,78.59615 - Eugenol,PySRFunction(X=>78.59615 - Eugenol)
6,17.719809,0.11412495175919167,(Eugenol * -23.941734) - 35.95483,Eugenol*(-23.941734) - 1*35.95483,PySRFunction(X=>Eugenol*(-23.941734) - 1*35.95483)
8,17.719807,5.6434020088826334e-08,(-23.946056 * (Eugenol + 1.4726341)) + -0.7167692,-23.946056*(Eugenol + 1.4726341) - 0.7167692,PySRFunction(X=>-23.946056*(Eugenol + 1.4726341) - 0.7167692)
9,17.606535,0.006412913524794478,(Eugenol * (Retene - 10.53442)) + 0.68877196,Eugenol*(Retene - 1*10.53442) + 0.68877196,PySRFunction(X=>Eugenol*(Retene - 1*10.53442) + 0.68877196)
10,17.510702,0.005457903074491466,((Retene + -10.386968) * Eugenol) - Guaiacol,Eugenol*(Retene - 10.386968) - Guaiacol,PySRFunction(X=>Eugenol*(Retene - 10.386968) - Guaiacol)
11,16.880377,0.03666041382884808,(19.468496 * (Benzobfluoranthene + (5.8803644 - Eugenol))) - -0.25536397,19.468496*(Benzobfluoranthene - Eugenol + 5.8803644) - 1*(-0.25536397),PySRFunction(X=>19.468496*(Benzobfluoranthene - Eugenol + 5.8803644) - 1*(-0.25536397))
12,16.855742,0.0014604527793319615,(((5.968331 - Eugenol) + Benzobfluoranthene) * 20.270123) + Pentacosane,Pentacosane + (Benzobfluoranthene - Eugenol + 5.968331)*20.270123,PySRFunction(X=>Pentacosane + (Benzobfluoranthene - Eugenol + 5.968331)*20.270123)
14,16.776012,0.002370680677676831,((((-17.218815 - Benzokfluoranthene) / 0.4266842) - Cr) * Eugenol) - 0.63793314,Eugenol*(-Cr + (-Benzokfluoranthene - 17.218815)/0.4266842) - 1*0.63793314,PySRFunction(X=>Eugenol*(-Cr + (-Benzokfluoranthene - 17.218815)/0.4266842) - 1*0.63793314)
16,16.59762,0.0053453486586928275,((Guaiacol - (9.317306 + (1.3740871 * Acenaphthylene))) * (Coniferylaldehyde - 10.442953)) - 0.12324975,(Coniferylaldehyde - 1*10.442953)*(Guaiacol - (1.3740871*Acenaphthylene + 9.317306)) - 1*0.12324975,PySRFunction(X=>(Coniferylaldehyde - 1*10.442953)*(Guaiacol - (1.3740871*Acenaphthylene + 9.317306)) - 1*0.12324975)
18,16.3812,0.006562487887382187,(((-15.163205 * Eugenol) - ((Dibenzofuran * 10.437119) - (20.801853 * Benzobfluoranthene))) - -75.23446) + 0.25612625,-15.163205*Eugenol - (-20.801853*Benzobfluoranthene + Dibenzofuran*10.437119) + 0.25612625 - 1*(-75.23446),PySRFunction(X=>-15.163205*Eugenol - (-20.801853*Benzobfluoranthene + Dibenzofuran*10.437119) + 0.25612625 - 1*(-75.23446))
