complexity,loss,score,equation,sympy_format,lambda_format
1,56.80561,0.0,var6,var6,PySRFunction(X=>var6)
3,23.108898,0.4497086751455357,var6 / 0.123331614,var6/0.123331614,PySRFunction(X=>var6/0.123331614)
5,14.840283,0.22143621526310203,(var6 / 0.086028166) - var10,-var10 + var6/0.086028166,PySRFunction(X=>-var10 + var6/0.086028166)
6,14.80955,0.002073064695271825,log(var13) + (var6 / 0.082626686),12.1026274731628*var6 + log(var13),PySRFunction(X=>12.1026274731628*var6 + log(var13))
7,2.473954,1.789454562516615,((var6 * 3.0606058) * var2) + var13,var13 + var6*3.0606058*var2,PySRFunction(X=>var13 + var6*3.0606058*var2)
9,1.9355373,0.12271635903521741,(var2 * (var6 * 2.9703102)) - (-1.9825802 * var13),-(-1)*1.9825802*var13 + var2*var6*2.9703102,PySRFunction(X=>-(-1)*1.9825802*var13 + var2*var6*2.9703102)
11,1.1127398,0.27677984998178606,((var13 / var10) + ((var6 * 3.0231378) * var2)) + -0.5167225,var6*3.0231378*var2 - 0.5167225 + var13/var10,PySRFunction(X=>var6*3.0231378*var2 - 0.5167225 + var13/var10)
13,1.0953312,0.007884239552013457,((var13 / var10) + ((3.0245857 * var2) * var6)) - (var15 / var3),-var15/var3 + 3.0245857*var2*var6 + var13/var10,PySRFunction(X=>-var15/var3 + 3.0245857*var2*var6 + var13/var10)
14,1.0931463,0.0019967312672132236,((var6 * ((var2 * 2.981908) + 0.2604206)) + (var13 / var10)) - log(2.9495966),var6*(2.981908*var2 + 0.2604206) - 1.08166841523846 + var13/var10,PySRFunction(X=>var6*(2.981908*var2 + 0.2604206) - 1.08166841523846 + var13/var10)
15,1.0822742,0.009995484108816913,((var2 * ((var6 / 0.3286771) + -0.22550718)) + (var13 / var10)) - (var12 / var4),-var12/var4 + var2*(var6/0.3286771 - 0.22550718) + var13/var10,PySRFunction(X=>-var12/var4 + var2*(var6/0.3286771 - 0.22550718) + var13/var10)
16,1.0728534,0.008742739879427315,((var13 / var10) + (var2 * (var6 / 0.33167762))) - (var15 * log(sqrt(sqrt(1.5308053)))),-0.106448484201345*var15 + 3.01497580692963*var2*var6 + var13/var10,PySRFunction(X=>-0.106448484201345*var15 + 3.01497580692963*var2*var6 + var13/var10)
17,1.0685297,0.00403823666645587,((var13 / var10) + (var2 * (var6 / 0.33167762))) - (var15 * log(sqrt(sqrt(sqrt(var2))))),-var15*log(var2**(1/8)) + 3.01497580692963*var2*var6 + var13/var10,PySRFunction(X=>-var15*log(var2**(1/8)) + 3.01497580692963*var2*var6 + var13/var10)
19,1.066502,0.0009497285729533488,(((var13 / var10) + (var2 * (var6 / 0.33167762))) - (sqrt(var15) * log(log(sqrt(var7))))) - 0.3169539,-sqrt(var15)*log(log(sqrt(var7))) + 3.01497580692963*var2*var6 - 0.3169539 + var13/var10,PySRFunction(X=>-sqrt(var15)*log(log(sqrt(var7))) + 3.01497580692963*var2*var6 - 0.3169539 + var13/var10)
20,1.0610591,0.005116573972220177,((var2 * ((var6 + -0.12712406) * (0.02900467 - -3.0153913))) + ((var13 + var10) / var10)) - (sqrt(0.02900467) * var15),-0.170307574699424*var15 + var2*(3.04439597*var6 - 0.387015975954038) + (var10 + var13)/var10,PySRFunction(X=>-0.170307574699424*var15 + var2*(3.04439597*var6 - 0.387015975954038) + (var10 + var13)/var10)
