complexity,loss,score,equation,sympy_format,lambda_format
1,60.936043,0.0,1.0336462,1.03364620000000,PySRFunction(X=>1.03364620000000)
2,59.32605,0.026776337448389576,sqrt(var3),sqrt(var3),PySRFunction(X=>sqrt(var3))
3,23.108898,0.9428307631157749,var6 / 0.123331614,var6/0.123331614,PySRFunction(X=>var6/0.123331614)
5,14.840283,0.22143621526310203,(var6 / 0.086028166) - var10,-var10 + var6/0.086028166,PySRFunction(X=>-var10 + var6/0.086028166)
6,14.80955,0.002073064695271825,log(var13) + (var6 / 0.082626686),12.1026274731628*var6 + log(var13),PySRFunction(X=>12.1026274731628*var6 + log(var13))
7,2.761304,1.6795692110216827,var13 - (-3.1175613 * (var2 * var6)),var13 - (-1)*3.1175613*var2*var6,PySRFunction(X=>var13 - (-1)*3.1175613*var2*var6)
9,1.9355373,0.17765903478268366,(var2 * (var6 * 2.9703102)) - (-1.9825802 * var13),-(-1)*1.9825802*var13 + var2*var6*2.9703102,PySRFunction(X=>-(-1)*1.9825802*var13 + var2*var6*2.9703102)
11,1.1127398,0.27677984998178606,((var13 / var10) + ((var6 * 3.0231378) * var2)) + -0.5167225,var6*3.0231378*var2 - 0.5167225 + var13/var10,PySRFunction(X=>var6*3.0231378*var2 - 0.5167225 + var13/var10)
13,1.0953312,0.007884239552013457,((var13 / var10) + ((3.0245857 * var2) * var6)) - (var15 / var3),-var15/var3 + 3.0245857*var2*var6 + var13/var10,PySRFunction(X=>-var15/var3 + 3.0245857*var2*var6 + var13/var10)
14,1.0931463,0.0019967312672132236,((var6 * ((var2 * 2.981908) + 0.2604206)) + (var13 / var10)) - log(2.9495966),var6*(2.981908*var2 + 0.2604206) - 1.08166841523846 + var13/var10,PySRFunction(X=>var6*(2.981908*var2 + 0.2604206) - 1.08166841523846 + var13/var10)
15,1.0822742,0.009995484108816913,((var2 * ((var6 / 0.3286771) + -0.22550718)) + (var13 / var10)) - (var12 / var4),-var12/var4 + var2*(var6/0.3286771 - 0.22550718) + var13/var10,PySRFunction(X=>-var12/var4 + var2*(var6/0.3286771 - 0.22550718) + var13/var10)
18,1.0727743,0.002938823738971686,((sqrt(var7) * -0.88467956) + ((var2 * (var6 * 3.0055237)) + ((var13 / var10) / 0.95029473))) - -2.1495247,3.0055237*var2*var6 - 0.88467956*sqrt(var7) + 2.1495247 + 1.05230510959479*var13/var10,PySRFunction(X=>3.0055237*var2*var6 - 0.88467956*sqrt(var7) + 2.1495247 + 1.05230510959479*var13/var10)
20,1.0610591,0.0054902682235475194,((var2 * ((var6 + -0.12712406) * (0.02900467 - -3.0153913))) + ((var13 + var10) / var10)) - (sqrt(0.02900467) * var15),-0.170307574699424*var15 + var2*(3.04439597*var6 - 0.387015975954038) + (var10 + var13)/var10,PySRFunction(X=>-0.170307574699424*var15 + var2*(3.04439597*var6 - 0.387015975954038) + (var10 + var13)/var10)
