complexity,loss,score,equation,sympy_format,lambda_format
1,86.881836,0.0,-0.2953444,-0.295344400000000,PySRFunction(X=>-0.295344400000000)
3,22.623602,0.6727776454686816,41.79451 + 41.79451,41.79451 + 41.79451,PySRFunction(X=>41.79451 + 41.79451)
6,20.35401,0.03523858451603915,(-0.29904926 * PC_2) + 83.58702,83.58702 - 0.29904926*PC_2,PySRFunction(X=>83.58702 - 0.29904926*PC_2)
8,20.240456,0.0027972851318973876,(-0.012983839 - (PC_2 * 0.24651204)) - -83.58187,-0.24651204*PC_2 - 0.012983839 - 1*(-83.58187),PySRFunction(X=>-0.24651204*PC_2 - 0.012983839 - 1*(-83.58187))
10,20.240444,2.964360970027735e-07,((0.24665296 / 1.6332645) - (PC_2 * 0.24665296)) + 83.43909,-0.24665296*PC_2 + 0.24665296/1.6332645 + 83.43909,PySRFunction(X=>-0.24665296*PC_2 + 0.24665296/1.6332645 + 83.43909)
11,20.107935,0.006568267656707696,((-0.29904926 * PC_2) + 83.58702) - (0.117438436 * PC_4),-0.29904926*PC_2 - 0.117438436*PC_4 + 83.58702,PySRFunction(X=>-0.29904926*PC_2 - 0.117438436*PC_4 + 83.58702)
14,19.790932,0.005296886761037242,(83.406845 + (-0.24665077 * PC_2)) - ((-0.76062566 - PC_2) / PC_3),-0.24665077*PC_2 + 83.406845 - (-PC_2 - 0.76062566)/PC_3,PySRFunction(X=>-0.24665077*PC_2 + 83.406845 - (-PC_2 - 0.76062566)/PC_3)
16,19.071697,0.018509224702712025,(((PC_2 * 4.5249367) / PC_3) - (-84.49833 - (-0.23806134 * PC_2))) + -0.25205404,PC_2*4.5249367/PC_3 - (-(-1)*0.23806134*PC_2 - 84.49833) - 0.25205404,PySRFunction(X=>PC_2*4.5249367/PC_3 - (-(-1)*0.23806134*PC_2 - 84.49833) - 0.25205404)
18,19.068607,8.101665909012244e-05,0.5563287 + ((((PC_2 + -1.046127) * 4.524541) / PC_3) - (-83.84417 - (PC_2 * -0.23810849))),-(-(-0.23810849)*PC_2 - 83.84417) + 0.5563287 + (PC_2 - 1.046127)*4.524541/PC_3,PySRFunction(X=>-(-(-0.23810849)*PC_2 - 83.84417) + 0.5563287 + (PC_2 - 1.046127)*4.524541/PC_3)
19,18.979563,0.004680601593445186,(((-0.23813015 * PC_2) + 83.25366) - ((PC_4 - (PC_2 / 0.2209859)) / PC_3)) - -0.99481976,-0.23813015*PC_2 - 1*(-0.99481976) + 83.25366 - (-PC_2/0.2209859 + PC_4)/PC_3,PySRFunction(X=>-0.23813015*PC_2 - 1*(-0.99481976) + 83.25366 - (-PC_2/0.2209859 + PC_4)/PC_3)
