complexity,loss,score,equation,sympy_format,lambda_format
1,85.635994,0.0,0.9956967,0.995696700000000,PySRFunction(X=>0.995696700000000)
3,22.623602,0.6655559938994122,41.79451 + 41.79451,41.79451 + 41.79451,PySRFunction(X=>41.79451 + 41.79451)
6,20.243841,0.03704769949322863,83.22106 + (-0.24665959 * PC_2),83.22106 - 0.24665959*PC_2,PySRFunction(X=>83.22106 - 0.24665959*PC_2)
8,20.24049,8.277276479269288e-05,81.44237 + (-0.24664243 * (PC_2 - 8.705708)),81.44237 - 0.24664243*(PC_2 - 1*8.705708),PySRFunction(X=>81.44237 - 0.24664243*(PC_2 - 1*8.705708))
11,20.239937,9.107282062241027e-06,((PC_2 * -0.24665959) + 83.22106) - (-1.5161927 / PC_2),PC_2*(-0.24665959) + 83.22106 - (-1)*1.5161927/PC_2,PySRFunction(X=>PC_2*(-0.24665959) + 83.22106 - (-1)*1.5161927/PC_2)
12,20.144403,0.004731248707215521,((-0.2188241 * PC_2) + 85.5514) + (PC_4 / PC_1),-0.2188241*PC_2 + 85.5514 + PC_4/PC_1,PySRFunction(X=>-0.2188241*PC_2 + 85.5514 + PC_4/PC_1)
13,19.74263,0.02014622591203435,(((PC_2 * (221.9694 + PC_2)) / -777.28235) - -84.919785) - -0.41042718,PC_2*(PC_2 + 221.9694)/(-777.28235) - 1*(-0.41042718) - 1*(-84.919785),PySRFunction(X=>PC_2*(PC_2 + 221.9694)/(-777.28235) - 1*(-0.41042718) - 1*(-84.919785))
15,19.737867,0.0001206418455954436,(((PC_2 * ((PC_2 - -0.40582374) + 221.9694)) / -777.28235) - -84.919785) - -0.79071885,PC_2*(PC_2 - 1*(-0.40582374) + 221.9694)/(-777.28235) - 1*(-0.79071885) - 1*(-84.919785),PySRFunction(X=>PC_2*(PC_2 - 1*(-0.40582374) + 221.9694)/(-777.28235) - 1*(-0.79071885) - 1*(-84.919785))
16,19.41105,0.016696481911072755,21.404873 + (((PC_2 / PC_3) * 2.1255975) - ((PC_2 / 4.168265) - 62.840115)),PC_2*2.1255975/PC_3 - (PC_2/4.168265 - 1*62.840115) + 21.404873,PySRFunction(X=>PC_2*2.1255975/PC_3 - (PC_2/4.168265 - 1*62.840115) + 21.404873)
18,18.164398,0.033189483537895095,((69.9655 + (((-54.23067 + PC_1) / PC_4) - -13.006998)) + (-0.13412178 * PC_2)) - 0.19157867,-0.13412178*PC_2 - 1*0.19157867 - 1*(-13.006998) + 69.9655 + (PC_1 - 54.23067)/PC_4,PySRFunction(X=>-0.13412178*PC_2 - 1*0.19157867 - 1*(-13.006998) + 69.9655 + (PC_1 - 54.23067)/PC_4)
20,17.83684,0.009098771525627231,((69.9655 + ((((-54.23067 + PC_1) / 0.6545208) / PC_4) - -13.006998)) + (-0.13412178 * PC_2)) - 0.66926616,-0.13412178*PC_2 - 1*0.66926616 - 1*(-13.006998) + 69.9655 + (PC_1 - 54.23067)/(0.6545208*PC_4),PySRFunction(X=>-0.13412178*PC_2 - 1*0.66926616 - 1*(-13.006998) + 69.9655 + (PC_1 - 54.23067)/(0.6545208*PC_4))
