complexity,loss,score,equation,sympy_format,lambda_format
1,85.98262,0.0,0.6363561,0.636356100000000,PySRFunction(X=>0.636356100000000)
3,22.623602,0.667575742592524,42.14922 + 41.440353,41.440353 + 42.14922,PySRFunction(X=>41.440353 + 42.14922)
4,19.963047,0.12511078307835427,83.58925 - PC_1,83.58925 - PC_1,PySRFunction(X=>83.58925 - PC_1)
6,19.963041,1.502776830656362e-07,(45.93499 - PC_1) - -37.654247,-PC_1 - 1*(-37.654247) + 45.93499,PySRFunction(X=>-PC_1 - 1*(-37.654247) + 45.93499)
7,19.259632,0.0358713147579222,(83.58925 + PC_3) - PC_1,-PC_1 + PC_3 + 83.58925,PySRFunction(X=>-PC_1 + PC_3 + 83.58925)
8,18.67266,0.030950877266804597,(41.8921 - -41.697144) - (2.2360647 * PC_1),-2.2360647*PC_1 - 1*(-41.697144) + 41.8921,PySRFunction(X=>-2.2360647*PC_1 - 1*(-41.697144) + 41.8921)
9,18.069164,0.03285358295614915,((-36.35908 + PC_1) * -2.2990003) + PC_2,PC_2 + (PC_1 - 36.35908)*(-2.2990003),PySRFunction(X=>PC_2 + (PC_1 - 36.35908)*(-2.2990003))
10,17.969315,0.005541258025511803,((PC_3 - PC_1) - PC_1) - -83.58932,-PC_1 - PC_1 + PC_3 - 1*(-83.58932),PySRFunction(X=>-PC_1 - PC_1 + PC_3 - 1*(-83.58932))
11,17.918665,0.00282267397771823,((38.985783 - (PC_1 * 2.235909)) + PC_3) - -44.601974,-2.235909*PC_1 + PC_3 + 38.985783 - 1*(-44.601974),PySRFunction(X=>-2.235909*PC_1 + PC_3 + 38.985783 - 1*(-44.601974))
12,17.285126,0.03599654409939173,((PC_2 - (PC_1 / 0.44745362)) - -83.589516) + PC_3,-PC_1/0.44745362 + PC_2 + PC_3 - 1*(-83.589516),PySRFunction(X=>-PC_1/0.44745362 + PC_2 + PC_3 - 1*(-83.589516))
14,17.166801,0.00343450934537843,(PC_2 - ((PC_1 / 0.44745362) + (-1.5594362 * PC_3))) - -83.589516,PC_2 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516),PySRFunction(X=>PC_2 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516))
15,16.981026,0.010880741127670438,((PC_2 - (PC_1 / 0.44745362)) - -83.589516) + (PC_3 + PC_4),-PC_1/0.44745362 + PC_2 + PC_3 + PC_4 - 1*(-83.589516),PySRFunction(X=>-PC_1/0.44745362 + PC_2 + PC_3 + PC_4 - 1*(-83.589516))
17,16.860569,0.0035594512822851045,((PC_2 - ((PC_1 / 0.44745362) + (-1.5594362 * PC_3))) - -83.589516) + PC_4,PC_2 + PC_4 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516),PySRFunction(X=>PC_2 + PC_4 - (PC_1/0.44745362 - 1.5594362*PC_3) - 1*(-83.589516))
20,16.767303,0.0018489868392484426,PC_3 + ((((PC_2 - (PC_1 / 0.44723508)) - (-0.48044312 / PC_2)) - -83.8132) + PC_4),-PC_1/0.44723508 + PC_2 + PC_3 + PC_4 - 1*(-83.8132) - (-1)*0.48044312/PC_2,PySRFunction(X=>-PC_1/0.44723508 + PC_2 + PC_3 + PC_4 - 1*(-83.8132) - (-1)*0.48044312/PC_2)
