complexity,loss,score,equation,sympy_format,lambda_format
1,22.623602,0.0,83.58919,83.5891900000000,PySRFunction(X=>83.5891900000000)
4,21.043999,0.024126087090860168,Cu * 27.64587,Cu*27.64587,PySRFunction(X=>Cu*27.64587)
6,17.613863,0.08896458694999856,(P * 19.049059) + 31.325653,P*19.049059 + 31.325653,PySRFunction(X=>P*19.049059 + 31.325653)
7,17.540682,0.0041633937067875985,(Hist_1_h_2_bc_29206 * K) - -54.059658,Hist_1_h_2_bc_29206*K - 1*(-54.059658),PySRFunction(X=>Hist_1_h_2_bc_29206*K - 1*(-54.059658))
9,16.0872,0.04324947200628577,((12.0430975 - Isoeugenol) * Hist_1_h_2_bc_29206) + 0.64618886,Hist_1_h_2_bc_29206*(12.0430975 - Isoeugenol) + 0.64618886,PySRFunction(X=>Hist_1_h_2_bc_29206*(12.0430975 - Isoeugenol) + 0.64618886)
11,15.360659,0.023107147142348072,(Hist_1_h_2_bc_29206 * ((14.699 - Isoeugenol) / 1.2498953)) + -2.0724196,Hist_1_h_2_bc_29206*(14.699 - Isoeugenol)/1.2498953 - 2.0724196,PySRFunction(X=>Hist_1_h_2_bc_29206*(14.699 - Isoeugenol)/1.2498953 - 2.0724196)
12,14.137938,0.08294780805033938,((Kbtbd_7_76521 + (Hist_1_h_2_bc_29206 - Isoeugenol)) / 0.13867715) - -12.209075,(Hist_1_h_2_bc_29206 - Isoeugenol + Kbtbd_7_76521)/0.13867715 - 1*(-12.209075),PySRFunction(X=>(Hist_1_h_2_bc_29206 - Isoeugenol + Kbtbd_7_76521)/0.13867715 - 1*(-12.209075))
14,13.95749,0.006422770326623678,(Plscr_4_55764 * (Cxcl_10_29431 + (3.1184525 * (-0.5384177 + P)))) - 1.2829963,Plscr_4_55764*(Cxcl_10_29431 + 3.1184525*(P - 0.5384177)) - 1*1.2829963,PySRFunction(X=>Plscr_4_55764*(Cxcl_10_29431 + 3.1184525*(P - 0.5384177)) - 1*1.2829963)
15,13.396148,0.04104907879645701,((((Hist_1_h_2_bc_29206 - Isoeugenol) + Kbtbd_7_76521) / 0.13946933) + Arf_1_31811) + 6.8298273,Arf_1_31811 + (Hist_1_h_2_bc_29206 - Isoeugenol + Kbtbd_7_76521)/0.13946933 + 6.8298273,PySRFunction(X=>Arf_1_31811 + (Hist_1_h_2_bc_29206 - Isoeugenol + Kbtbd_7_76521)/0.13946933 + 6.8298273)
16,13.025368,0.028068362345743395,(((Egr_1_58083 + ((P - -2.3459337) * 3.5536628)) * Plscr_4_55764) - 74.1708) - 0.9259848,Plscr_4_55764*(Egr_1_58083 + (P - 1*(-2.3459337))*3.5536628) - 1*74.1708 - 1*0.9259848,PySRFunction(X=>Plscr_4_55764*(Egr_1_58083 + (P - 1*(-2.3459337))*3.5536628) - 1*74.1708 - 1*0.9259848)
17,12.518009,0.03973051313229508,(3.1270483 * (Arf_1_31811 + ((3.1270483 * Hist_1_h_2_bc_29206) - (Snrpd_1_63068 * Ethylguaiacol)))) - 3.1270483,3.1270483*(Arf_1_31811 - Ethylguaiacol*Snrpd_1_63068 + 3.1270483*Hist_1_h_2_bc_29206) - 1*3.1270483,PySRFunction(X=>3.1270483*(Arf_1_31811 - Ethylguaiacol*Snrpd_1_63068 + 3.1270483*Hist_1_h_2_bc_29206) - 1*3.1270483)
18,12.119122,0.032383791694064086,(3.1270483 * (Arf_1_31811 + ((3.1270483 * Hist_1_h_2_bc_29206) - (Snrpd_1_63068 * Ethylguaiacol)))) - Wt_1_63516,-Wt_1_63516 + 3.1270483*(Arf_1_31811 - Ethylguaiacol*Snrpd_1_63068 + 3.1270483*Hist_1_h_2_bc_29206),PySRFunction(X=>-Wt_1_63516 + 3.1270483*(Arf_1_31811 - Ethylguaiacol*Snrpd_1_63068 + 3.1270483*Hist_1_h_2_bc_29206))
19,11.843721,0.02298668204198849,((3.2297878 * (Arf_1_31811 - Mettl_14_68520)) + ((15.772081 - Isoeugenol) * (Hist_1_h_2_bc_29206 - 3.1664023))) + 0.82193756,(15.772081 - Isoeugenol)*(Hist_1_h_2_bc_29206 - 1*3.1664023) + 3.2297878*(Arf_1_31811 - Mettl_14_68520) + 0.82193756,PySRFunction(X=>(15.772081 - Isoeugenol)*(Hist_1_h_2_bc_29206 - 1*3.1664023) + 3.2297878*(Arf_1_31811 - Mettl_14_68520) + 0.82193756)
20,11.794904,0.00413027994634014,((3.464458 * (Arf_1_31811 + ((3.9326682 * Hist_1_h_2_bc_29206) - (Snrpd_1_63068 * Ethylguaiacol)))) - Wt_1_63516) + -35.59919,-Wt_1_63516 + 3.464458*(Arf_1_31811 - Ethylguaiacol*Snrpd_1_63068 + 3.9326682*Hist_1_h_2_bc_29206) - 35.59919,PySRFunction(X=>-Wt_1_63516 + 3.464458*(Arf_1_31811 - Ethylguaiacol*Snrpd_1_63068 + 3.9326682*Hist_1_h_2_bc_29206) - 35.59919)
