complexity,loss,score,equation,sympy_format,lambda_format
1,22.623602,0.0,83.58919,83.5891900000000,PySRFunction(X=>83.5891900000000)
4,20.51044,0.03268655760589955,Csrnp_1_69505 / 0.06813234,Csrnp_1_69505/0.06813234,PySRFunction(X=>Csrnp_1_69505/0.06813234)
6,17.613861,0.0761239379509057,(P * 19.04104) + 31.349997,P*19.04104 + 31.349997,PySRFunction(X=>P*19.04104 + 31.349997)
7,17.2779,0.019257920689114177,(Hist_1_h_2_bc_29206 * Silicon) + 31.010475,Hist_1_h_2_bc_29206*Silicon + 31.010475,PySRFunction(X=>Hist_1_h_2_bc_29206*Silicon + 31.010475)
9,15.479681,0.05494998374946306,(16.169388 * (Plscr_4_55764 - Ethylguaiacol)) + -9.270343,16.169388*(-Ethylguaiacol + Plscr_4_55764) - 9.270343,PySRFunction(X=>16.169388*(-Ethylguaiacol + Plscr_4_55764) - 9.270343)
11,14.221978,0.042369873076573715,((23.188812 * Plscr_4_55764) + -156.36241) + (27.834768 * P),27.834768*P + 23.188812*Plscr_4_55764 - 156.36241,PySRFunction(X=>27.834768*P + 23.188812*Plscr_4_55764 - 156.36241)
12,13.211642,0.07369010397840293,(14.618867 * (Hsph_1_69147 + (Myc_30907 - Asb_14_29409))) + 5.6764255,14.618867*(-Asb_14_29409 + Hsph_1_69147 + Myc_30907) + 5.6764255,PySRFunction(X=>14.618867*(-Asb_14_29409 + Hsph_1_69147 + Myc_30907) + 5.6764255)
13,13.065459,0.011126380194949131,(14.492664 * (Myc_30907 + (Hsph_1_69147 - Asb_14_29409))) + Ccdc_186_58520,Ccdc_186_58520 + 14.492664*(-Asb_14_29409 + Hsph_1_69147 + Myc_30907),PySRFunction(X=>Ccdc_186_58520 + 14.492664*(-Asb_14_29409 + Hsph_1_69147 + Myc_30907))
15,12.597434,0.018239443981732315,(Plscr_4_55764 * (Cdkn_2_a_67661 + ((Ifit_3_29860 * Cr) + 10.86605))) - 64.28691,Plscr_4_55764*(Cdkn_2_a_67661 + Cr*Ifit_3_29860 + 10.86605) - 1*64.28691,PySRFunction(X=>Plscr_4_55764*(Cdkn_2_a_67661 + Cr*Ifit_3_29860 + 10.86605) - 1*64.28691)
16,12.3811245,0.017320047305591977,(((Hist_1_h_2_bc_29206 - Isoeugenol) - (Thnsl_1_66164 - Zfp_758_70179)) * Plscr_4_55764) - -8.937886,Plscr_4_55764*(Hist_1_h_2_bc_29206 - Isoeugenol - (Thnsl_1_66164 - Zfp_758_70179)) - 1*(-8.937886),PySRFunction(X=>Plscr_4_55764*(Hist_1_h_2_bc_29206 - Isoeugenol - (Thnsl_1_66164 - Zfp_758_70179)) - 1*(-8.937886))
17,12.325836,0.004475547875516851,Chrm_2_55332 + (Hist_1_h_2_bc_29206 * (((Tgm_1_60333 + Kbtbd_7_76521) + Silicon) - Cklf_70787)),Chrm_2_55332 + Hist_1_h_2_bc_29206*(-Cklf_70787 + Kbtbd_7_76521 + Silicon + Tgm_1_60333),PySRFunction(X=>Chrm_2_55332 + Hist_1_h_2_bc_29206*(-Cklf_70787 + Kbtbd_7_76521 + Silicon + Tgm_1_60333))
18,11.67377,0.05435310255718158,((Hist_1_h_2_bc_29206 - ((Isoeugenol + 1.0807952) + (Thnsl_1_66164 - Zfp_758_70179))) * Plscr_4_55764) * 1.2381253,(Hist_1_h_2_bc_29206 - (Isoeugenol + Thnsl_1_66164 - Zfp_758_70179 + 1.0807952))*Plscr_4_55764*1.2381253,PySRFunction(X=>(Hist_1_h_2_bc_29206 - (Isoeugenol + Thnsl_1_66164 - Zfp_758_70179 + 1.0807952))*Plscr_4_55764*1.2381253)
20,11.633014,0.0017486771895341945,0.6079545 + ((Plscr_4_55764 * ((Cr * Ifit_3_29860) + Plscr_4_55764)) - ((-3.8647182 + Dusp_11_79084) / 0.2660505)),Plscr_4_55764*(Cr*Ifit_3_29860 + Plscr_4_55764) - (Dusp_11_79084 - 3.8647182)/0.2660505 + 0.6079545,PySRFunction(X=>Plscr_4_55764*(Cr*Ifit_3_29860 + Plscr_4_55764) - (Dusp_11_79084 - 3.8647182)/0.2660505 + 0.6079545)
