complexity,loss,score,equation,sympy_format,lambda_format
1,78.42742,0.0,Upk_1_b_58678,Upk_1_b_58678,PySRFunction(X=>Upk_1_b_58678)
3,21.801086,0.6401069130199138,77.366615 + Cyp_1_a_1_79654,Cyp_1_a_1_79654 + 77.366615,PySRFunction(X=>Cyp_1_a_1_79654 + 77.366615)
5,19.54185,0.05470073267528216,(Cyp_1_b_1_72511 * Serpina_3_n_29367) + 47.97193,Cyp_1_b_1_72511*Serpina_3_n_29367 + 47.97193,PySRFunction(X=>Cyp_1_b_1_72511*Serpina_3_n_29367 + 47.97193)
7,18.3993,0.030122849652215792,((Myc_30907 - -8.491867) * Wnt_7_a_61150) + -0.014122614,Wnt_7_a_61150*(Myc_30907 - 1*(-8.491867)) - 0.014122614,PySRFunction(X=>Wnt_7_a_61150*(Myc_30907 - 1*(-8.491867)) - 0.014122614)
9,17.492777,0.025262283771230087,((Asb_14_29409 * -11.633043) + (Cxcl_2_63751 * Hsph_1_69147)) - -96.60658,Asb_14_29409*(-11.633043) + Cxcl_2_63751*Hsph_1_69147 - 1*(-96.60658),PySRFunction(X=>Asb_14_29409*(-11.633043) + Cxcl_2_63751*Hsph_1_69147 - 1*(-96.60658))
11,17.378569,0.003275136220754718,((Cyp_1_a_1_79654 * Srxn_1_75314) - ((-7.1973267 * Cxcl_10_29431) + -11.121293)) + Egr_1_58083,Cyp_1_a_1_79654*Srxn_1_75314 + Egr_1_58083 - (-7.1973267*Cxcl_10_29431 - 11.121293),PySRFunction(X=>Cyp_1_a_1_79654*Srxn_1_75314 + Egr_1_58083 - (-7.1973267*Cxcl_10_29431 - 11.121293))
13,15.073258,0.07115780002420097,(((Tspan_4_30708 + Rfesd_55124) * Sfn_31323) + (Bhlhe_41_56554 - (Asb_14_29409 * 13.432379))) - -52.94232,-13.432379*Asb_14_29409 + Bhlhe_41_56554 + Sfn_31323*(Rfesd_55124 + Tspan_4_30708) - 1*(-52.94232),PySRFunction(X=>-13.432379*Asb_14_29409 + Bhlhe_41_56554 + Sfn_31323*(Rfesd_55124 + Tspan_4_30708) - 1*(-52.94232))
15,14.931941,0.004709785290875826,Nkain_4_82157 + ((((Myc_30907 ^ 2.351946) + Zfp_992_80059) + 80.22041) - (Asb_14_29409 * (Asb_14_29409 + Rsad_2_65054))),-Asb_14_29409*(Asb_14_29409 + Rsad_2_65054) + Myc_30907**2.351946 + Nkain_4_82157 + Zfp_992_80059 + 80.22041,PySRFunction(X=>-Asb_14_29409*(Asb_14_29409 + Rsad_2_65054) + Myc_30907**2.351946 + Nkain_4_82157 + Zfp_992_80059 + 80.22041)
17,14.212155,0.02470251271159529,Cyp_1_a_1_79654 + (36.601128 + (((Asb_14_29409 * -13.103364) + ((Sfn_31323 * (Rfesd_55124 + Tspan_4_30708)) + 9.003029)) + Sfn_31323)),Asb_14_29409*(-13.103364) + Cyp_1_a_1_79654 + Sfn_31323*(Rfesd_55124 + Tspan_4_30708) + Sfn_31323 + 9.003029 + 36.601128,PySRFunction(X=>Asb_14_29409*(-13.103364) + Cyp_1_a_1_79654 + Sfn_31323*(Rfesd_55124 + Tspan_4_30708) + Sfn_31323 + 9.003029 + 36.601128)
19,13.574888,0.022937984525067494,Cyp_1_a_1_79654 + (21.42674 + (((21.42674 - ((Asb_14_29409 * 13.524241) - March_3_58049)) + ((Rfesd_55124 + Tspan_4_30708) * Sfn_31323)) + Cyp_1_a_1_79654)),Cyp_1_a_1_79654 + Cyp_1_a_1_79654 + Sfn_31323*(Rfesd_55124 + Tspan_4_30708) - (Asb_14_29409*13.524241 - March_3_58049) + 21.42674 + 21.42674,PySRFunction(X=>Cyp_1_a_1_79654 + Cyp_1_a_1_79654 + Sfn_31323*(Rfesd_55124 + Tspan_4_30708) - (Asb_14_29409*13.524241 - March_3_58049) + 21.42674 + 21.42674)
