complexity,loss,score,equation,sympy_format,lambda_format
1,55.212067,0.0,var7,var7,PySRFunction(X=>var7)
3,25.238995,0.3913956576671226,50.90321 + var6,var6 + 50.90321,PySRFunction(X=>var6 + 50.90321)
5,6.0359797,0.7153260206925603,2.8882987 * (var6 * var2),2.8882987*var2*var6,PySRFunction(X=>2.8882987*var2*var6)
7,2.0959115,0.5288748177303075,(3.0564044 * (var6 * var2)) + var13,var13 + 3.0564044*var2*var6,PySRFunction(X=>var13 + 3.0564044*var2*var6)
9,0.21008359,1.1501191610652417,(var13 / var10) + (2.9998357 * (var2 * var6)),2.9998357*var2*var6 + var13/var10,PySRFunction(X=>2.9998357*var2*var6 + var13/var10)
10,0.20916721,0.004371519192561763,(log(20.10301) * (var6 * var2)) + (var13 / var10),3.00086955509721*var2*var6 + var13/var10,PySRFunction(X=>3.00086955509721*var2*var6 + var13/var10)
11,0.2074896,0.008052762011265226,(((var6 * var2) * 2.9979832) + (var13 / var10)) - -0.06209351,var6*var2*2.9979832 - 1*(-0.06209351) + var13/var10,PySRFunction(X=>var6*var2*2.9979832 - 1*(-0.06209351) + var13/var10)
13,0.2036158,0.009423166561966937,(0.53020835 / var3) + ((var6 * (2.997523 * var2)) + (var13 / var10)),var6*2.997523*var2 + 0.53020835/var3 + var13/var10,PySRFunction(X=>var6*2.997523*var2 + 0.53020835/var3 + var13/var10)
15,0.20139083,0.005493718420984595,(((var2 * var6) / 0.3335192) + (var13 / var10)) + (-0.0346942 / (var15 - var1)),var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10,PySRFunction(X=>var2*var6/0.3335192 - 0.0346942/(-var1 + var15) + var13/var10)
16,0.20075347,0.003169810108791984,((0.70145756 - sqrt(var11)) / var2) + ((var13 / var10) + ((var2 * var6) * 2.998023)),2.998023*var2*var6 + (0.70145756 - sqrt(var11))/var2 + var13/var10,PySRFunction(X=>2.998023*var2*var6 + (0.70145756 - sqrt(var11))/var2 + var13/var10)
17,0.18593235,0.07669473998068176,((var13 / var10) + (((var2 / 0.33316416) * var6) + -0.014898971)) - (0.00014118542 / log(sqrt(var10))),3.00152333312203*var2*var6 - 0.014898971 - 0.00014118542/log(sqrt(var10)) + var13/var10,PySRFunction(X=>3.00152333312203*var2*var6 - 0.014898971 - 0.00014118542/log(sqrt(var10)) + var13/var10)
